금융회사명,상품명,가입방법,만기이자,우대조건,가입대상,금리유형,저축기간(개월),기본금리(%),최고우대금리(%),금융권
IBK저축은행,참기특한정기예금(비대면),"인터넷,스마트폰","-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,"제한없음 (단,비거주 외국인 제외)",단리,36,2.1,2.1,2금융권
IBK저축은행,참기특한정기예금(비대면),"인터넷,스마트폰","-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,"제한없음 (단,비거주 외국인 제외)",단리,36,2.9,2.9,2금융권
JT저축은행,e-정기예금,"인터넷,스마트폰","-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",없음,제한없음,단리,1,1.6,1.6,2금융권
JT저축은행,e-정기예금,"인터넷,스마트폰","-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",없음,제한없음,단리,3,1.6,1.6,2금융권
JT저축은행,e-정기예금,"인터넷,스마트폰","-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",없음,제한없음,단리,6,1.95,1.95,2금융권
JT저축은행,e-정기예금,"인터넷,스마트폰","-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",없음,제한없음,단리,12,3.2,3.2,2금융권
JT저축은행,e-정기예금,"인터넷,스마트폰","-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",없음,제한없음,단리,24,1.95,1.95,2금융권
JT저축은행,e-정기예금,"인터넷,스마트폰","-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",없음,제한없음,단리,36,1.95,1.95,2금융권
JT저축은행,정기예금,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%","(판매중단)
자동만기연장 우대상품 기가입고객에 한해 자동재예치 시 적용.
이외 우대조건 없음.",제한없음,단리,1,1.55,1.65,2금융권
JT저축은행,정기예금,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%","(판매중단)
자동만기연장 우대상품 기가입고객에 한해 자동재예치 시 적용.
이외 우대조건 없음.",제한없음,단리,3,1.55,1.65,2금융권
JT저축은행,정기예금,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%","(판매중단)
자동만기연장 우대상품 기가입고객에 한해 자동재예치 시 적용.
이외 우대조건 없음.",제한없음,단리,6,1.9,2.0,2금융권
JT저축은행,정기예금,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%","(판매중단)
자동만기연장 우대상품 기가입고객에 한해 자동재예치 시 적용.
이외 우대조건 없음.",제한없음,단리,12,3.1,3.2,2금융권
JT저축은행,정기예금,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%","(판매중단)
자동만기연장 우대상품 기가입고객에 한해 자동재예치 시 적용.
이외 우대조건 없음.",제한없음,단리,24,1.9,2.0,2금융권
JT저축은행,정기예금,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%","(판매중단)
자동만기연장 우대상품 기가입고객에 한해 자동재예치 시 적용.
이외 우대조건 없음.",제한없음,단리,36,1.9,2.0,2금융권
JT저축은행,회전식정기예금(변동금리상품),영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%","-최초가입일 금리는 1년간 적용되며, 이후 약정한 회전주기(12개월)별로 계약기간 내에서 이자율이 변동되는 상품임.",제한없음,단리,12,3.1,3.1,2금융권
JT저축은행,회전정기예금_비대면(변동금리상품),"인터넷,스마트폰","-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%","-최초가입일 금리는 1년간 적용되며, 이후 약정한 회전주기(12개월)별로 계약기간 내에서 이자율이 변동되는 상품임.",제한없음,단리,12,3.2,3.2,2금융권
JT친애저축은행,비대면 정기예금,"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,1,1.3,1.3,2금융권
JT친애저축은행,비대면 정기예금,"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,3,1.3,1.3,2금융권
JT친애저축은행,비대면 정기예금,"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,6,2.95,2.95,2금융권
JT친애저축은행,비대면 정기예금,"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,12,2.95,2.95,2금융권
JT친애저축은행,비대면 정기예금,"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,24,1.95,1.95,2금융권
JT친애저축은행,비대면 정기예금,"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,36,1.95,1.95,2금융권
JT친애저축은행,비대면 회전식 정기예금(변동금리상품),"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,12,2.75,2.75,2금융권
JT친애저축은행,비대면 회전식 정기예금(변동금리상품),"인터넷,스마트폰","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,12,3.05,3.05,2금융권
JT친애저축은행,정기예금,영업점,"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,1,1.3,1.3,2금융권
JT친애저축은행,정기예금,영업점,"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,3,1.3,1.3,2금융권
JT친애저축은행,정기예금,영업점,"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,6,2.85,2.85,2금융권
JT친애저축은행,정기예금,영업점,"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,12,2.85,2.85,2금융권
JT친애저축은행,정기예금,영업점,"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,24,1.85,1.85,2금융권
JT친애저축은행,정기예금,영업점,"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,36,1.85,1.85,2금융권
JT친애저축은행,회전식 정기예금(변동금리상품),영업점,"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,제한없음,단리,12,2.95,2.95,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,1,1.0,1.0,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,1,1.1,1.2,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,3,2.0,2.0,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,3,2.69,2.69,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,3,2.4,2.4,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,3,2.5,2.6,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,6,2.6,2.6,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,6,2.78,2.78,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,6,2.1,2.1,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,6,2.5,2.5,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,6,2.6,2.7,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,12,2.8,2.8,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,12,2.96,2.96,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,12,2.75,2.75,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,12,2.7,2.7,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,12,2.6,2.7,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,24,2.91,2.91,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,24,2.35,2.35,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,24,2.6,2.6,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,24,2.5,2.6,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,36,2.3,2.3,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,36,2.5,2.5,2금융권
KB저축은행,KB e-plus 정기예금,"인터넷,스마트폰","- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,제한없음,단리,36,2.5,2.6,2금융권
KB저축은행,정기예금,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 
단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,단리,3,2.3,2.4,2금융권
KB저축은행,정기예금,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 
단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,단리,6,2.4,2.5,2금융권
KB저축은행,정기예금,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 
단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,단리,12,2.6,2.7,2금융권
KB저축은행,정기예금,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 
단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,단리,24,2.5,2.6,2금융권
